#right,strike,expiry,open,high,low,close,volume,open_interest,implied_volatility,delta,gamma,vega,theta,rho
,,,93.7600,93.7800,93.7600,93.7700,2067,,,,,,,
P,120,20150117,27.7500,27.7500,27.7500,27.7500,2,1226,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,120,20150417,29.4250,29.6500,27.2000,28.5500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,120,20160115,31.8250,32.5000,30.2750,31.6500,0,336,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,120.71,20140719,27.1250,27.6500,25.2250,26.6750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,120.71,20141018,30.1000,30.1000,30.1000,30.1000,0,22,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,120.71,20150117,31.9500,32.3500,31.9500,32.3500,0,44,0.4589864,-0.7031708,0.0069649,0.1417181,-0.0693845,-0.6646624
P,121.43,20140719,27.8750,28.3750,25.7500,27.1250,0,665,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,121.43,20140816,28.2250,29.1000,26.0000,27.6250,0,350,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,121.43,20141018,28.3500,28.7000,26.8000,27.8500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,121.43,20150117,33.0500,33.0500,33.0500,33.0500,0,596,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,121.43,20150417,30.7250,30.7250,28.4000,29.9000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,121.43,20160115,33.0750,33.6000,31.3750,32.9750,0,1022,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,122.14,20140719,28.5750,29.0750,26.6500,28.1000,0,182,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,122.14,20150117,33.3000,33.7000,33.3000,33.7000,0,37,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,122.86,20141018,29.7500,30.1750,28.2250,29.1750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,122.86,20150117,34.0000,34.4000,34.0000,34.4000,0,1059,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,122.86,20150417,32.0750,32.0750,29.6750,30.9500,0,,2.9438775,-0.0938073,0.0007933,0.1350344,-0.0693468,-0.9740309
P,122.86,20160115,34.2750,34.8000,32.7000,34.1750,0,7,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,124.29,20141018,31.2250,31.5750,29.3750,30.7750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,124.29,20150117,35.3500,35.8000,35.3500,35.8000,0,912,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,124.29,20150417,33.4250,33.4250,31.0500,32.4250,0,,0.7120592,-0.5270253,0.0057230,0.2356405,-0.0674668,-0.9167166
P,125.71,20141018,35.8500,35.8500,35.8500,35.8500,0,8,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,125.71,20150117,37.2000,37.2000,37.2000,37.2000,0,618,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,125.71,20150417,34.7750,34.7750,32.3250,33.5500,0,,1.2610643,-0.3496978,0.0036202,0.2639874,-0.0797842,-0.9056581
P,125.71,20160115,36.7250,37.2750,35.0750,36.6000,0,154,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,127.14,20150117,38.1000,38.6000,38.1000,38.6000,0,548,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,127.14,20150417,36.1500,36.1500,33.8000,34.8750,0,,2.5105401,-0.1379839,0.0012035,0.1747055,-0.0795162,-0.9860612
P,128.57,20150117,40.0000,40.0000,37.9800,37.9800,0,1798,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,128.57,20150417,37.5250,37.5250,34.9500,36.3500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,128.57,20160115,39.0000,39.0000,39.0000,39.0000,0,100,1.5370745,-0.1744586,0.0018626,0.2463211,-0.0441874,-1.8598935
P,130,20150117,41.4000,41.4000,41.4000,41.4000,0,5195,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,130,20150417,38.9000,39.0250,36.4750,37.7750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,130,20160115,40.5250,41.0500,39.2750,40.2500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,131.43,20150117,42.8000,42.8000,42.8000,42.8000,0,1240,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,131.43,20150417,40.3000,40.3000,37.6500,39.0000,0,70,0.9365537,-0.4602085,0.0047478,0.2571212,-0.0737285,-0.9629079
P,131.43,20160115,41.8000,42.2250,40.5500,41.7000,0,7,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,132.86,20150117,44.2000,44.2000,44.2000,44.2000,0,771,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,132.86,20150417,41.6750,41.6750,39.0000,40.3500,0,70,3.6160853,-0.0526766,0.0004215,0.0881324,-0.0530375,-1.0849528
P,132.86,20160115,43.1000,43.6000,41.8000,43.0000,0,7,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,134.29,20150117,45.6000,45.6000,45.6000,45.6000,0,526,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,134.29,20150417,42.6000,42.6750,40.3500,41.7000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,134.29,20160115,44.4000,44.9000,43.1000,44.3000,0,7,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,135.71,20150117,47.0000,47.0000,47.0000,47.0000,0,688,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,135.71,20150417,44.0750,44.0750,41.7250,43.0500,0,,1.0487336,-0.4327161,0.0043220,0.2620978,-0.0769166,-0.9970513
P,135.71,20160115,46.0500,46.2750,44.1250,44.9750,0,42,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,137.14,20150117,48.4000,48.4000,48.4000,48.4000,0,757,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,137.14,20150417,45.7250,45.7250,43.1000,44.4000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,137.14,20160115,47.0000,47.2100,46.5000,46.5000,0,67,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,138.57,20150117,49.8000,49.8000,49.8000,49.8000,0,443,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,140,20150117,51.2500,51.2500,51.2500,51.2500,0,12959,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,141.43,20150117,52.6500,52.6500,50.0000,50.0000,0,1171,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,142.86,20150117,54.0500,54.0500,50.4500,50.4500,0,4114,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,144.29,20150117,55.5000,55.5000,55.5000,55.5000,0,1877,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,145.71,20150117,56.9000,56.9000,56.9000,56.9000,0,1842,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,147.14,20150117,58.3000,58.3000,58.3000,58.3000,0,3151,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,148.57,20150117,59.7500,59.7500,59.7500,59.7500,0,3873,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,150,20150117,61.1500,61.1500,58.5000,58.5000,0,5330,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,195,20150117,0.0700,0.0700,0.0700,0.0700,0,2503,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,200,20150117,0.0200,0.0200,0.0200,0.0200,0,2122,3.5627943,-0.1226654,0.0008870,0.1400933,-0.1194405,-1.1489583
P,205,20150117,0.0500,0.0500,0.0500,0.0500,0,556,1.8636440,-0.3945026,0.0029204,0.2412773,-0.1302517,-1.1284511
P,210,20150117,0.0500,0.0500,0.0500,0.0500,0,592,0.9639205,-0.6847810,0.0036274,0.1550030,-0.0852363,-1.2028091
P,215,20150117,0.0500,0.0500,0.0500,0.0500,0,1028,2.0214108,-0.3673145,0.0026702,0.2392812,-0.1355736,-1.1910904
P,220,20150117,0.0700,0.0700,0.0700,0.0700,0,436,0.9228226,-0.7123897,0.0032898,0.1345845,-0.0815014,-1.2724676
P,225,20150117,0.0100,0.0100,0.0100,0.0100,0,1462,2.3507219,-0.3054432,0.0021929,0.2285278,-0.1425049,-1.2581387
P,230,20150117,0.1100,0.1100,0.1100,0.1100,0,980,1.9012028,-0.4110908,0.0028676,0.2416886,-0.1333076,-1.2818538
P,235,20140719,0.0500,0.1000,0.0500,0.0650,0,106,3.7690206,-0.5490565,0.0034310,0.1157565,-0.6140430,-0.2241882
P,235,20150117,0.0600,0.0800,0.0600,0.0800,0,624,1.6234401,-0.4927927,0.0032623,0.2347862,-0.1219943,-1.3160794
P,240,20140719,0.0600,0.1200,0.0600,0.0750,0,37,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,240,20150117,0.0700,0.0700,0.0700,0.0700,0,937,1.2722277,-0.6115341,0.0034941,0.1970629,-0.1017810,-1.3653144
P,240,20160115,0.4200,0.4200,0.4200,0.4200,0,899,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,245,20140719,0.0200,0.0200,0.0200,0.0200,0,8,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,250,20140719,0.0200,0.0200,0.0200,0.0200,0,8,1.6862002,-0.9126352,0.0022349,0.0337340,-0.1436057,-0.2556873
P,250,20150117,0.0500,0.0500,0.0500,0.0500,0,4071,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,250,20160115,0.5600,0.5600,0.5600,0.5600,0,688,0.9984937,-0.4254332,0.0029163,0.2505284,-0.0509698,-3.8009825
P,255,20140719,0.0200,0.0200,0.0200,0.0200,0,21,1.9520342,-0.8768282,0.0028275,0.0494069,-0.1927109,-0.2584162
P,260,20140719,0.0200,0.0200,0.0200,0.0200,0,34,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,260,20141018,0.0600,0.0600,0.0600,0.0600,0,9,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,260,20150117,0.1000,0.1000,0.1000,0.1000,0,2593,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,260,20160115,0.7200,0.7200,0.7200,0.7200,0,652,0.7129267,-0.5386547,0.0022385,0.1373050,-0.0467687,-4.0334157
P,265,20140621,0.0600,0.1200,0.0600,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,265,20140719,0.0200,0.0200,0.0200,0.0200,0,72,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,265,20140816,0.0700,0.1550,0.0550,0.0550,0,100,1.3617281,-0.8922346,0.0020610,0.0425988,-0.1107463,-0.4713543
P,265,20141018,0.0900,0.0900,0.0900,0.0900,0,11,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,265,20150117,0.1000,0.1000,0.1000,0.1000,0,64,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,270,20140621,0.0600,0.1200,0.0600,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,270,20140719,0.0900,0.0900,0.0900,0.0900,0,102,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,270,20140816,0.0750,0.1350,0.0750,0.0800,0,,1.3791010,-0.8927099,0.0020206,0.0422952,-0.1109247,-0.4804642
P,270,20141018,0.0600,0.0600,0.0600,0.0600,0,9,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,270,20150117,0.1600,0.1600,0.1600,0.1600,0,1610,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,270,20160115,0.6100,0.6100,0.6100,0.6100,0,214,0.7249302,-0.5393422,0.0021854,0.1363054,-0.0466992,-4.1922752
P,275,20140621,0.0600,0.1200,0.0600,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,275,20140719,0.0200,0.0200,0.0200,0.0200,0,121,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,275,20140816,0.0900,0.1450,0.0850,0.0900,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,275,20141018,0.0600,0.0600,0.0600,0.0600,0,66,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,275,20150117,0.1300,0.2000,0.0600,0.1600,0,194,2.0599633,-0.4090768,0.0026464,0.2416712,-0.1409200,-1.5567478
P,280,20140621,0.0500,0.0500,0.0500,0.0500,0,10,3.4890528,-0.9383394,0.0020017,0.0168520,-0.3642042,-0.0755990
P,280,20140719,0.0200,0.0200,0.0200,0.0200,0,47,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,280,20140816,0.0950,0.1500,0.0900,0.0950,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,280,20141018,0.0700,0.1300,0.0700,0.0700,0,27,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,280,20150117,0.1100,0.1700,0.0700,0.1700,0,2190,2.2375424,-0.3692978,0.0024143,0.2394825,-0.1462361,-1.5882607
P,280,20160115,0.9000,0.9000,0.9000,0.9000,0,634,1.0784182,-0.4140640,0.0027735,0.2573298,-0.0517891,-4.2733035
P,285,20140621,0.0600,0.1400,0.0600,0.1100,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,285,20140719,0.0200,0.0200,0.0200,0.0200,0,244,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,285,20140816,0.1000,0.1550,0.0950,0.1000,0,,1.6228347,-0.8595583,0.0025042,0.0616815,-0.1396230,-0.5037090
P,285,20141018,0.0700,0.1750,0.0650,0.0650,0,11,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,285,20150117,0.1500,0.1600,0.1500,0.1500,0,324,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,290,20140621,0.0600,0.1400,0.0600,0.1100,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,290,20140719,0.0200,0.0200,0.0200,0.0200,0,100,2.1207102,-0.8817691,0.0024973,0.0474066,-0.1977660,-0.2953110
P,290,20140816,0.0650,0.1200,0.0650,0.0650,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,290,20141018,0.1200,0.2250,0.1200,0.1200,0,1,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,290,20150117,0.0500,0.1000,0.0500,0.0900,0,2168,1.3881759,-0.6211065,0.0031275,0.1924616,-0.1052552,-1.6707601
P,290,20160115,1.1500,1.1500,1.1500,1.1500,0,504,0.7474118,-0.5405767,0.0020916,0.1344982,-0.0465375,-4.5097818
P,295,20140621,0.0350,0.0750,0.0350,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,295,20140719,0.0200,0.0200,0.0200,0.0200,0,94,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,295,20140816,0.0650,0.1200,0.0650,0.0650,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,295,20141018,0.0700,0.1750,0.0700,0.0700,0,6,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,295,20150117,0.1600,0.1600,0.1600,0.1600,0,433,1.6379030,-0.5446219,0.0030649,0.2225401,-0.1211329,-1.6874491
P,300,20140621,0.0400,0.1350,0.0400,0.0650,0,44,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,300,20140719,0.0300,0.0300,0.0300,0.0300,0,247,2.5143483,-0.8281513,0.0029725,0.0669024,-0.2823402,-0.3025349
P,300,20140816,0.0650,0.1250,0.0650,0.0650,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,300,20141018,0.0600,0.0600,0.0600,0.0600,0,141,2.1944227,-0.5593086,0.0030846,0.1902403,-0.2012155,-1.0021243
P,300,20150117,0.2100,0.2100,0.1700,0.1700,0,9489,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,300,20160115,1.5000,1.5000,1.4000,1.4500,0,2399,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,305,20140621,0.0350,0.0750,0.0350,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,305,20140719,0.0200,0.0200,0.0200,0.0200,0,122,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,305,20140816,0.0650,0.1250,0.0650,0.0650,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,305,20141018,0.0750,0.1800,0.0700,0.0700,0,1,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,305,20150117,0.2000,0.2100,0.1600,0.1600,0,1022,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,310,20140621,0.0350,0.0750,0.0350,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,310,20140719,0.0300,0.0300,0.0300,0.0300,0,221,2.2061207,-0.8840105,0.0023538,0.0464836,-0.2001807,-0.3163365
P,310,20140816,0.0900,0.1500,0.0900,0.0900,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,310,20141018,0.0500,0.0500,0.0500,0.0500,0,70,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,310,20150117,0.1700,0.1700,0.1700,0.1700,0,1495,3.8162710,-0.1279141,0.0008515,0.1440522,-0.1291090,-1.8119635
P,310,20160115,1.5200,1.5200,1.4200,1.4500,0,733,1.6843807,-0.2373268,0.0019142,0.2774061,-0.0531737,-4.7362891
P,315,20140621,0.0350,0.0750,0.0350,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,315,20140719,0.0400,0.0400,0.0400,0.0400,0,121,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,315,20140816,0.0950,0.1550,0.0950,0.1000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,315,20141018,0.0500,0.0500,0.0500,0.0500,0,109,1.1306539,-0.8480909,0.0016960,0.0538953,-0.0858213,-1.0981772
P,315,20150117,0.1900,0.1900,0.1900,0.1900,0,678,1.1989982,-0.7022899,0.0026787,0.1423827,-0.0893129,-1.8427764
P,320,20140621,0.0350,0.0750,0.0350,0.0600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,320,20140719,0.0300,0.0300,0.0300,0.0300,0,181,1.9858684,-0.9187318,0.0017300,0.0307532,-0.1481621,-0.3291053
P,320,20140816,0.1000,0.1600,0.1000,0.1050,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,320,20141018,0.1200,0.1200,0.1200,0.1200,0,45,1.1407003,-0.8483798,0.0016729,0.0536328,-0.0858355,-1.1158980
P,320,20150117,0.2600,0.2600,0.2600,0.2600,0,3092,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,320,20150417,0.3850,4.1250,0.2700,0.4150,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,320,20160115,2.0200,2.0200,1.7000,1.7000,0,998,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,325,20140621,0.0350,0.0650,0.0350,0.0600,0,10,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,325,20140719,0.0200,0.0200,0.0200,0.0200,0,106,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,325,20140816,0.1100,0.1650,0.1050,0.1100,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,325,20141018,0.1200,0.1200,0.1200,0.1200,0,340,1.3005917,-0.8165720,0.0021886,0.0800017,-0.0998182,-1.1264616
P,325,20150117,0.2700,0.2700,0.2700,0.2700,0,401,2.1232969,-0.4266947,0.0025659,0.2415190,-0.1447136,-1.8607394
P,325,20150417,0.4250,4.1400,0.2900,0.4550,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,330,20140621,0.0450,0.0750,0.0450,0.0750,0,20,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,330,20140719,0.0500,0.1000,0.0450,0.0650,0,82,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,330,20140816,0.0200,0.0200,0.0200,0.0200,0,25,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,330,20141018,0.2200,0.2200,0.2200,0.2200,0,106,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,330,20150117,0.2400,0.2700,0.2200,0.2200,0,2154,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,330,20150417,0.4700,4.1600,0.3250,0.4950,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,330,20160115,2.1800,2.1800,2.1800,2.1800,0,380,2.5556400,-0.0855060,0.0007347,0.1615527,-0.0357288,-5.1268604
P,335,20140621,0.0400,0.0400,0.0400,0.0400,0,43,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,335,20140719,0.0500,0.1100,0.0150,0.0150,0,84,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,335,20140816,0.0700,0.1250,0.0650,0.0700,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,335,20141018,0.1000,0.1000,0.1000,0.1000,0,69,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,335,20150117,0.3000,0.3200,0.2300,0.2300,0,861,1.5245175,-0.6105515,0.0029226,0.1975211,-0.1111977,-1.9408037
P,335,20150417,0.5200,4.1750,0.3550,0.5150,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,340,20140621,0.0500,0.0900,0.0500,0.0800,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,340,20140719,0.0400,0.0400,0.0400,0.0400,0,95,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,340,20140816,0.0750,0.1300,0.0750,0.0750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,340,20141018,0.1200,0.1300,0.1200,0.1300,0,138,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,340,20150117,0.3000,0.3000,0.2900,0.2900,0,4043,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,340,20150417,0.5700,12.7200,0.3950,0.6000,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,340,20160115,2.6000,2.6000,2.6000,2.6000,0,441,1.1058339,-0.4336708,0.0025766,0.2451443,-0.0515884,-5.2338003
P,345,20140621,0.0100,0.0100,0.0100,0.0100,0,66,3.9744427,-0.9430394,0.0016324,0.0156544,-0.3803386,-0.0935249
P,345,20140719,0.0500,0.1100,0.0500,0.0650,0,93,2.9813947,-0.7900155,0.0029322,0.0782537,-0.3640087,-0.3476878
P,345,20140816,0.0800,0.1300,0.0750,0.0800,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,345,20141018,0.1600,0.1600,0.0800,0.0800,0,94,1.1882447,-0.8496914,0.0015701,0.0524352,-0.0858635,-1.2044571
P,345,20150117,0.3400,0.3400,0.3200,0.3200,0,313,1.3162311,-0.6840584,0.0026650,0.1555005,-0.0949573,-2.0184542
P,345,20150417,0.6250,12.7650,0.4250,0.6600,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,350,20140621,0.0100,0.1300,0.0100,0.0650,0,102,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,350,20140719,0.0300,0.0300,0.0300,0.0300,0,353,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,350,20140816,0.0750,0.1300,0.0700,0.0750,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,350,20141018,0.1600,0.1600,0.1600,0.1600,0,189,1.3503334,-0.8184690,0.0020699,0.0785552,-0.1002410,-1.2152156
P,350,20150117,0.3700,0.3700,0.3500,0.3500,0,5326,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,350,20150417,0.6900,12.8150,0.4800,0.7200,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,350,20160115,2.9900,3.0500,2.9000,2.9000,0,3305,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,355,20140621,0.0100,0.1300,0.0100,0.0650,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,355,20140719,0.0200,0.0200,0.0200,0.0200,0,78,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,355,20140816,0.0950,0.1450,0.0900,0.0900,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,355,20141018,0.1000,0.2000,0.1000,0.2000,0,653,1.6525965,-0.7462724,0.0026952,0.1251849,-0.1334494,-1.2193945
P,355,20150117,0.3200,0.3200,0.3200,0.3200,0,1341,1.6079886,-0.5969399,0.0028562,0.2036007,-0.1156626,-2.0591008
P,355,20150417,0.7650,12.8700,0.5950,0.8150,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,360,20140621,0.0100,0.1300,0.0100,0.0650,0,20,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,360,20140719,0.0300,0.0400,0.0300,0.0400,0,348,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,360,20140816,0.1200,0.1200,0.1200,0.1200,0,105,1.9996755,-0.8390956,0.0023769,0.0721429,-0.1699054,-0.6374626
P,360,20141018,0.1700,0.1700,0.1700,0.1700,0,102,1.6626641,-0.7467897,0.0026729,0.1249038,-0.1336951,-1.2371906
P,360,20150117,0.4000,0.4000,0.3800,0.3800,0,1664,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,360,20150417,0.8000,12.9300,0.6250,0.8950,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,360,20160115,3.7000,3.7500,3.7000,3.7500,0,873,2.0007257,-0.1783915,0.0014460,0.2489006,-0.0499976,-5.5484890
P,365,20140621,0.0200,0.0200,0.0200,0.0200,0,687,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,365,20140719,0.0200,0.0200,0.0200,0.0200,0,267,2.1394429,-0.9212401,0.0015401,0.0294949,-0.1501085,-0.3761642
P,365,20140816,0.0850,0.1300,0.0750,0.0800,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,365,20141018,0.0900,0.1300,0.0900,0.1300,0,176,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,365,20150117,0.4400,0.5000,0.4300,0.5000,0,1351,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,365,20150417,0.9300,13.0150,0.6150,0.8500,0,,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,370,20140621,0.0100,0.1300,0.0100,0.0650,0,11,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,370,20140719,0.0300,0.0300,0.0300,0.0300,0,232,2.4267452,-0.8891228,0.0020412,0.0443406,-0.2060035,-0.3792552
P,370,20140816,0.0500,0.0500,0.0500,0.0500,0,5,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
P,370,20141018,0.3500,0.3500,0.3000,0.3000,0,102,2.1991859,-0.6110606,0.0028923,0.1787667,-0.1944988,-1.2555018
P,370,20150117,0.4400,0.5100,0.4400,0.5100,0,2367,0,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000
