date,initial,maintenance
20161122,1064,967
20161123,957,870
20161124,851,773
20161125,745,677
20161128,426,387
20161129,319,290
20161130,213,193
20161201,107,97
20161202,3190,2900
20161205,2985,2713
20161206,2881,2619
20161207,2779,2526
20161208,2676,2432
20161209,2928,2661
20161212,2693,2448
20161213,2577,2342
20161214,2459,2235
20161215,2342,2129
20161216,2226,2023
20161219,1874,1703
20161220,1757,1597
20161221,1639,1490
20161222,1523,1384
20161223,1405,1277
20161226,1054,958
20161227,938,852
20161228,820,745
20161229,703,639
20161230,586,532
20170102,235,213
20170103,117,106
20170104,3396,3087
20170105,3280,2981
20170106,3162,2874
20170109,2811,2555
20170110,2693,2448
20170111,2577,2342
20170112,2459,2235
20170113,2342,2129
20170116,1991,1810
20170117,1874,1703
20170118,1757,1597
20170119,1639,1490
20170120,1523,1384
20170123,1172,1065
20170124,1054,958
20170125,938,852
20170126,820,745
20170127,809,735
20170130,405,368
20170131,270,245
20170201,136,123
20170202,4180,3800
20170203,4031,3664
20170206,3583,3257
20170207,3434,3121
20170208,3285,2986
20170209,3135,2850
20170210,4322,3929
20170213,3673,3339
20170214,3458,3143
20170215,3241,2946
20170216,3025,2750
20170217,2810,2554
20170220,2161,1964
20170221,1945,1768
20170222,1729,1571
20170223,1513,1375
20170224,1297,1179
20170227,648,589
20170228,433,393
20170301,216,196
20170302,6050,5500
20170306,5660,5145
20170307,5465,4968
20170308,5269,4790
20170309,5075,4613
20170310,4879,4435
20170313,4294,3903
20170314,4099,3726
20170315,3903,3548
20170316,3709,3371
20170317,3514,3194
20170320,2928,2661
20170321,2733,2484
20170322,2537,2306
20170323,2342,2129
20170324,2148,1952
20170327,1561,1419
20170328,1367,1242
20170329,1172,1065
20170330,976,887
20170331,781,710
20170403,195,177
20170404,5647,5133
20170405,5445,4950
20170406,5244,4767
20170407,5042,4583
20170410,4437,4033
20170411,4235,3850
20170412,4034,3667
20170413,3832,3483
20170414,3630,3300
20170417,3025,2750
20170418,2824,2567
20170419,2622,2383
20170420,2420,2200
20170421,2219,2017
20170424,1614,1467
20170425,1412,1283
20170426,1210,1100
20170427,1009,917
20170428,807,733
20170501,202,183
20170502,6050,5500
20170503,5856,5323
20170504,5660,5145
20170505,5465,4968
20170508,4879,4435
20170509,4684,4258
20170510,4490,4081
20170511,4294,3903
20170512,3726,3387
20170515,3194,2903
20170516,3017,2742
20170517,2840,2581
20170518,2661,2419
20170519,2484,2258
20170522,1952,1774
20170523,1775,1613
20170524,1598,1452
20170525,1419,1290
20170526,1242,1129
20170529,710,645
20170530,533,484
20170531,356,323
20170601,178,161
20170602,5500,5000
20170606,5317,4833
20170607,5134,4667
20170608,4950,4500
20170609,4767,4333
20170612,4217,3833
20170613,4034,3667
20170614,3850,3500
20170615,3007,2733
20170616,2857,2597
20170619,2406,2187
20170620,2255,2050
20170621,2105,1913
20170622,1955,1777
20170623,1804,1640
20170626,1353,1230
20170627,1203,1093
20170628,1053,957
20170629,902,820
20170630,752,683
20170703,301,273
20170704,151,137
20170705,4074,3703
20170706,3929,3571
20170707,3783,3439
20170710,3347,3042
20170711,3201,2910
20170712,3055,2777
20170713,2910,2645
20170714,2765,2513
20170717,2328,2116
20170718,2183,1984
20170719,2038,1852
20170720,1891,1719
20170721,1746,1587
20170724,1309,1190
20170725,1164,1058
20170726,1019,926
20170727,874,794
20170728,728,661
20170731,292,265
20170801,146,132
20170802,4510,4100
20170807,4219,3835
20170808,4074,3703
20170809,3929,3571
20170810,3783,3439
20170811,3637,3306
20170814,3201,2910
20170815,3055,2777
20170816,2910,2645
20170817,2765,2513
20170818,2620,2381
20170821,2183,1984
20170822,2038,1852
20170823,1891,1719
20170824,1746,1587
20170825,1601,1455
20170828,1164,1058
20170829,1019,926
20170830,874,794
20170831,728,661
20170901,582,529
20170904,146,132
20170905,4210,3827
20170906,4059,3690
20170907,3909,3553
20170908,3759,3417
20170911,3308,3007
20170912,3157,2870
20170913,3007,2733
20170914,2857,2597
20170915,2706,2460
20170918,2255,2050
20170919,2105,1913
20170920,1955,1777
20170921,1804,1640
20170922,1654,1503
20170925,1203,1093
20170926,1053,957
20170927,902,820
20170928,752,683
20170929,602,547
20171002,151,137
20171003,4365,3968
20171004,4219,3835
20171005,4074,3703
20171006,3929,3571
20171009,3492,3174
20171010,3347,3042
20171011,3201,2910
20171012,3055,2777
20171013,2910,2645
20171016,2473,2248
20171017,2328,2116
20171018,2183,1984
20171019,2038,1852
20171020,1891,1719
20171023,1456,1323
20171024,1309,1190
20171025,1164,1058
20171026,1019,926
20171027,874,794
20171030,437,397
20171031,292,265
20171101,146,132
20171102,4510,4100
20171103,6270,5700
20171106,5852,5320
20171107,5643,5130
20171108,5434,4940
20171109,5225,4750
20171110,5016,4560
20171113,4389,3990
20171114,4180,3800
20171115,3971,3610
20171116,3762,3420
20171117,3553,3230
20171120,2926,2660
20171121,2717,2470
20171122,2508,2280
20171123,2299,2090
20171124,2090,1900
20171127,1463,1330
20171128,1254,1140
20171129,1045,950
20171130,836,760
20171201,627,570
20171204,6068,5516
20171205,5866,5332
20171206,5663,5148
20171207,5462,4965
20171208,5260,4781
20171211,4652,4229
20171212,4450,4045
20171213,4248,3861
20171214,4045,3677
20171215,3844,3494
20171218,3237,2942
20171219,3034,2758
20171220,2832,2574
20171221,2629,2390
20171222,2427,2206
20171225,1821,1655
20171226,1619,1471
20171227,1416,1287
20171228,1214,1103
20171229,1011,919
20180102,203,184
20180103,6068,5516
20180104,5866,5332
20180105,5663,5148
20180108,5057,4597
20180109,4855,4413
20180110,4652,4229
20180111,4450,4045
20180112,4248,3861
20180115,3641,3310
20180116,3439,3126
20180117,3237,2942
20180118,3034,2758
20180119,2832,2574
20180122,2226,2023
20180123,2023,1839
20180124,1821,1655
20180125,1619,1471
20180126,1416,1287
20180129,809,735
20180130,608,552
20180131,405,368
20180201,203,184
20180202,6270,5700
20180205,5598,5089
20180206,5375,4886
20180207,5151,4682
20180208,4927,4479
20180209,4703,4275
20180212,4031,3664
20180213,3808,3461
20180214,3583,3257
20180215,3360,3054
20180216,3135,2850
20180219,2463,2239
20180220,2240,2036
20180221,2016,1832
20180222,1792,1629
20180223,1568,1425
20180226,896,814
20180227,673,611
20180228,448,407
20180301,225,204
20180302,6270,5700
20180305,5866,5332
20180306,5663,5148
20180307,5462,4965
20180308,5260,4781
20180309,5057,4597
20180312,4450,4045
20180313,4248,3861
20180314,4045,3677
20180315,3844,3494
20180316,2683,2439
20180319,2236,2032
20180320,2087,1897
20180321,1938,1761
20180322,1789,1626
20180323,1639,1490
20180326,1193,1084
20180327,1043,948
20180328,895,813
20180329,745,677
20180330,597,542
20180402,149,135
20180403,4466,4060
20180404,4312,3920
20180405,4158,3780
20180406,4004,3640
20180409,3542,3220
20180410,3388,3080
20180411,3234,2940
20180412,3080,2800
20180413,2926,2660
20180416,2464,2240
20180417,2310,2100
20180418,2156,1960
20180419,2002,1820
20180420,1848,1680
20180423,1386,1260
20180424,1232,1120
20180425,1078,980
20180426,924,840
20180427,770,700
20180430,308,280
20180501,154,140
20180502,4620,4200
20180504,3300,3000
20180507,2981,2710
20180508,2875,2613
20180509,2768,2516
20180510,2661,2419
20180511,2556,2323
20180514,2236,2032
20180515,2129,1935
20180516,2023,1839
20180517,1917,1742
20180518,1810,1645
20180521,1491,1355
20180522,1384,1258
20180523,1278,1161
20180524,1172,1065
20180525,1065,968
20180528,745,677
20180529,640,581
20180530,533,484
20180531,426,387
20180601,319,290
20180604,3190,2900
20180605,3080,2800
20180606,2970,2700
20180607,2860,2600
20180608,2750,2500
20180611,2420,2200
20180612,2310,2100
20180613,2200,2000
20180614,2090,1900
20180615,1980,1800
20180618,1650,1500
20180619,1540,1400
20180620,1430,1300
20180621,1320,1200
20180622,1210,1100
20180625,880,800
20180626,770,700
20180627,660,600
20180628,550,500
20180629,440,400
20180702,110,100
20180703,3194,2903
20180704,3087,2806
20180705,2981,2710
20180706,2875,2613
20180709,2556,2323
20180710,2449,2226
20180711,2342,2129
20180712,2236,2032
20180713,2129,1935
20180716,1810,1645
20180717,1703,1548
20180718,1864,1694
20180719,1740,1581
20180720,1615,1468
20180723,1242,1129
20180724,1118,1016
20180725,994,903
20180726,869,790
20180727,745,677
20180730,373,339
20180731,249,226
20180801,125,113
20180802,3850,3500
20180806,3726,3387
20180807,3602,3274
20180808,3478,3161
20180809,3353,3048
20180810,3229,2935
20180813,2857,2597
20180814,2733,2484
20180815,2609,2371
20180816,2484,2258
20180817,2360,2145
20180820,1987,1806
20180821,1864,1694
20180822,1740,1581
20180823,1615,1468
20180824,1491,1355
20180827,1118,1016
20180828,994,903
20180829,869,790
20180830,745,677
20180831,622,565
