date,initial,maintenance
20180718,33880,30800
20180719,26525,24113
20180720,25817,23470
20180723,23568,21425
20180724,22768,20698
20180725,41800,38000
20180726,26007,23642
20180727,24900,22636
20180730,21235,19304
20180731,19863,18057
20180801,18390,16718
20180802,41800,38000
20180808,41121,37382
20180809,40430,36754
20180810,39727,36115
20180813,37538,34125
20180814,36780,33436
20180815,36006,32732
20180816,35214,32012
20180817,34404,31276
20180820,31852,28956
20180821,30954,28140
20180822,30030,27300
20180823,29077,26433
20180824,28091,25537
20180827,24900,22636
20180828,23742,21583
20180829,22523,20475
20180830,21235,19304
20180831,19863,18057
20180903,41800,38000
20180906,41098,37361
20180907,40383,36711
20180910,38158,34689
20180911,37387,33988
20180912,36601,33273
20180913,35796,32541
20180914,34973,31793
20180917,32379,29435
20180918,31466,28605
20180919,30527,27751
20180920,29557,26870
20180921,28555,25959
20180924,25311,23010
20180925,24133,21939
20180926,22895,20813
20180927,21586,19623
20180928,20192,18356
20181001,41800,38000
20181009,41121,37382
20181010,40430,36754
20181011,39727,36115
20181012,39011,35464
20181015,36780,33436
20181016,36006,32732
20181017,35214,32012
20181018,34404,31276
20181019,33575,30522
20181022,30954,28140
20181023,30030,27300
20181024,29077,26433
20181025,28091,25537
20181026,27069,24608
20181029,23742,21583
20181030,22523,20475
20181031,21235,19304
20181101,19863,18057
20181102,41800,38000
20181108,41098,37361
20181109,40383,36711
20181112,38158,34689
20181113,37387,33988
20181114,36601,33273
20181115,35796,32541
20181116,34973,31793
20181119,32379,29435
20181120,31466,28605
20181121,30527,27751
20181122,29557,26870
20181123,28555,25959
20181126,25311,23010
20181127,24133,21939
20181128,22895,20813
20181129,21586,19623
20181130,20192,18356
20181203,41800,38000
20181210,40430,36754
20181211,39727,36115
20181212,39011,35464
20181213,38282,34801
20181214,37538,34125
20181217,35214,32012
20181218,34404,31276
20181219,33575,30522
20181220,32724,29749
20181221,54450,49500
20181224,37877,34433
20181225,36592,33265
20181226,35261,32055
20181227,33877,30797
20181228,32435,29486
20181231,54450,49500
20190114,51749,47044
20190115,50816,46196
20190116,49867,45333
20190117,48898,44452
20190118,47910,43554
20190121,44816,40741
20190122,43735,39759
20190123,42629,38753
20190124,41491,37719
20190125,40322,36656
20190128,36592,33265
20190129,35261,32055
20190130,33877,30797
20190131,32435,29486
20190201,30926,28114
20190204,54450,49500
20190208,53469,48608
20190211,50411,45828
20190212,49350,44863
20190213,48265,43877
20190214,47155,42868
20190215,46019,41835
20190218,42427,38570
20190219,41160,37418
20190220,39853,36230
20190221,38503,35002
20190222,37102,33729
20190225,32541,29582
20190226,30871,28064
20190227,29105,26459
20190228,27225,24750
20190301,25206,22914
20190304,54450,49500
20190306,53565,48695
20190307,52665,47877
20190308,51749,47044
20190311,48898,44452
20190312,47910,43554
20190313,46901,42637
20190314,45870,41700
20190315,44816,40741
20190318,41491,37719
20190319,40322,36656
20190320,39119,35562
20190321,37877,34433
20190322,36592,33265
20190325,32435,29486
20190326,30926,28114
20190327,29339,26671
20190328,27661,25146
20190329,25875,23522
20190401,54450,49500
20190409,53535,48668
20190410,52605,47822
20190411,51656,46960
20190412,50691,46082
20190415,47677,43342
20190416,46628,42389
20190417,45557,41415
20190418,44459,40417
20190419,43333,39393
20190422,39765,36150
20190423,38503,35002
20190424,37197,33815
20190425,35844,32585
20190426,34438,31307
20190429,29824,27112
20190430,28119,25562
20190501,26303,23911
20190502,54450,49500
20190513,51749,47044
20190514,50816,46196
20190515,49867,45333
20190516,48898,44452
20190517,47910,43554
