date,initial,maintenance
20170215,2416,2196
20170216,2334,2121
20170217,2249,2044
20170220,1973,1793
20170221,1872,1701
20170222,1765,1604
20170223,1650,1500
20170224,1528,1389
20170227,1081,982
20170228,883,802
20170301,624,567
20170302,3300,3000
20170306,3193,2902
20170307,3137,2851
20170308,3080,2800
20170309,3022,2747
20170310,2964,2694
20170313,2780,2527
20170314,2716,2469
20170315,2651,2410
20170316,2584,2349
20170317,2515,2286
20170320,2296,2087
20170321,2218,2016
20170322,2138,1943
20170323,2054,1867
20170324,1966,1787
20170327,1677,1524
20170328,1569,1426
20170329,1452,1320
20170330,1326,1205
20170331,1186,1078
20170403,593,539
20170404,3188,2898
20170405,3131,2846
20170406,3073,2793
20170407,3013,2739
20170410,2826,2569
20170411,2761,2510
20170412,2694,2449
20170413,2626,2387
20170414,2557,2324
20170417,2334,2121
20170418,2254,2049
20170419,2173,1975
20170420,2087,1897
20170421,1999,1817
20170424,1704,1549
20170425,1594,1449
20170426,1477,1342
20170427,1348,1225
20170428,1205,1095
20170501,603,548
20170502,3300,3000
20170503,3247,2951
20170504,3193,2902
20170505,3137,2851
20170508,2964,2694
20170509,2904,2640
20170510,2843,2584
20170511,2780,2527
20170512,2716,2469
20170515,2515,2286
20170516,2445,2222
20170517,2371,2155
20170518,2296,2087
20170519,2218,2016
20170522,1966,1787
20170523,1875,1704
20170524,1778,1616
20170525,1677,1524
20170526,1569,1426
20170529,1186,1078
20170530,1027,933
20170531,839,762
20170601,593,539
20170602,3300,3000
20170606,3245,2950
20170607,3188,2898
20170608,3131,2846
20170609,3073,2793
20170612,2890,2627
20170613,2826,2569
20170614,2761,2510
20170615,2694,2449
20170616,2626,2387
20170619,2411,2191
20170620,2334,2121
20170621,2254,2049
20170622,2173,1975
20170623,2087,1897
20170626,1808,1643
20170627,1704,1549
20170628,1594,1449
20170629,1477,1342
20170630,1348,1225
20170703,853,775
20170704,603,548
20170705,3137,2851
20170706,3080,2800
20170707,3022,2747
20170710,2843,2584
20170711,2780,2527
20170712,2716,2469
20170713,2651,2410
20170714,2584,2349
20170717,2371,2155
20170718,2296,2087
20170719,2218,2016
20170720,2138,1943
20170721,2054,1867
20170724,1778,1616
20170725,1677,1524
20170726,1569,1426
20170727,1452,1320
20170728,1326,1205
20170731,839,762
20170801,593,539
20170802,3300,3000
20170807,3193,2902
20170808,3137,2851
20170809,3080,2800
20170810,3022,2747
20170811,2964,2694
20170814,2780,2527
20170815,2716,2469
20170816,2651,2410
20170817,2584,2349
20170818,2515,2286
20170821,2296,2087
20170822,2218,2016
20170823,2138,1943
20170824,2054,1867
20170825,1966,1787
20170828,1677,1524
20170829,1569,1426
20170830,1452,1320
20170831,1326,1205
20170901,1186,1078
20170904,593,539
20170905,3188,2898
20170906,3131,2846
20170907,3073,2793
20170908,3013,2739
20170911,2826,2569
20170912,2761,2510
20170913,2694,2449
20170914,2626,2387
20170915,2557,2324
20170918,2334,2121
20170919,2254,2049
20170920,2173,1975
20170921,2087,1897
20170922,1999,1817
20170925,1704,1549
20170926,1594,1449
20170927,1477,1342
20170928,1348,1225
20170929,1205,1095
20171002,603,548
20171003,3247,2951
20171004,3193,2902
20171005,3137,2851
20171006,3080,2800
20171009,2904,2640
20171010,2843,2584
20171011,2780,2527
20171012,2716,2469
20171013,2651,2410
20171016,2445,2222
20171017,2371,2155
20171018,2296,2087
20171019,2218,2016
20171020,2138,1943
20171023,1875,1704
20171024,1778,1616
20171025,1677,1524
20171026,1569,1426
20171027,1452,1320
20171030,1027,933
20171031,839,762
20171101,593,539
20171102,3300,3000
20171106,3188,2898
20171107,3131,2846
20171108,3073,2793
20171109,3013,2739
20171110,2952,2683
20171113,2761,2510
20171114,2694,2449
20171115,2626,2387
20171116,2557,2324
20171117,2484,2258
20171120,2254,2049
20171121,2173,1975
20171122,2087,1897
20171123,1999,1817
20171124,1906,1732
20171127,1594,1449
20171128,1477,1342
20171129,1348,1225
20171130,1205,1095
20171201,1044,949
20171204,3247,2951
20171205,3193,2902
20171206,3137,2851
20171207,3080,2800
20171208,3022,2747
20171211,2843,2584
20171212,2780,2527
20171213,2716,2469
20171214,2651,2410
20171215,2584,2349
20171218,2371,2155
20171219,2296,2087
20171220,2218,2016
20171221,2138,1943
20171222,2054,1867
20171225,1778,1616
20171226,1677,1524
20171227,1569,1426
20171228,1452,1320
20171229,1326,1205
20180102,593,539
20180103,3247,2951
20180104,3193,2902
20180105,3137,2851
20180108,2964,2694
20180109,2904,2640
20180110,2843,2584
20180111,2780,2527
20180112,2716,2469
20180115,2515,2286
20180116,2445,2222
20180117,2371,2155
20180118,2296,2087
20180119,2218,2016
20180122,1966,1787
20180123,1875,1704
20180124,1778,1616
20180125,1677,1524
20180126,1569,1426
20180129,1186,1078
20180130,1027,933
20180131,839,762
20180201,593,539
20180202,3300,3000
20180205,3119,2835
20180206,3055,2777
20180207,2991,2719
20180208,2925,2659
20180209,2858,2598
20180212,2646,2405
20180213,2572,2338
20180214,2495,2268
20180215,2416,2196
20180216,2334,2121
20180219,2068,1880
20180220,1973,1793
20180221,1872,1701
20180222,1765,1604
20180223,1650,1500
20180226,1248,1134
20180227,1081,982
20180228,883,802
20180301,624,567
20180302,3300,3000
20180305,3193,2902
20180306,3137,2851
20180307,3080,2800
20180308,3022,2747
20180309,2964,2694
20180312,2780,2527
20180313,2716,2469
20180314,2651,2410
20180315,2584,2349
20180316,2515,2286
20180319,2296,2087
20180320,2218,2016
20180321,2138,1943
20180322,2054,1867
20180323,1966,1787
20180326,1677,1524
20180327,1569,1426
20180328,1452,1320
20180329,1326,1205
20180330,1186,1078
20180402,593,539
20180403,3245,2950
20180404,3188,2898
20180405,3131,2846
20180406,3073,2793
20180409,2890,2627
20180410,2826,2569
20180411,2761,2510
20180412,2694,2449
20180413,2626,2387
20180416,2411,2191
20180417,2334,2121
20180418,2254,2049
20180419,2173,1975
20180420,1252,1138
20180423,1085,986
20180424,1023,930
20180425,956,869
20180426,886,805
20180427,809,735
20180430,512,465
20180501,362,329
20180502,1980,1800
20180507,1883,1711
20180508,1848,1680
20180509,1813,1648
20180510,1778,1616
20180511,1743,1584
20180514,1630,1481
20180515,1591,1446
20180516,1550,1409
20180517,1510,1372
20180518,1467,1333
20180521,1331,1210
20180522,1283,1166
20180523,1232,1120
20180524,1180,1072
20180525,1125,1022
20180528,941,855
20180529,872,792
20180530,796,723
20180531,712,647
20180601,616,560
20180604,1947,1770
20180605,1913,1739
20180606,1879,1708
20180607,1844,1676
20180608,1808,1643
20180611,1696,1541
20180612,1657,1506
20180613,1617,1470
20180614,1576,1432
20180615,1534,1394
20180618,1401,1273
20180619,1353,1230
20180620,1304,1185
20180621,1252,1138
20180622,1199,1090
20180625,1023,930
20180626,956,869
20180627,886,805
20180628,809,735
20180629,723,657
20180702,362,329
20180703,1949,1771
20180704,1916,1741
20180705,1883,1711
20180706,1848,1680
20180709,1743,1584
20180710,1705,1550
20180711,1668,1516
20180712,1630,1481
20180713,1591,1446
20180716,1467,1333
20180717,1423,1293
20180718,1378,1252
20180719,1331,1210
20180720,1283,1166
20180723,1125,1022
20180724,1067,970
20180725,839,762
20180726,785,713
20180727,726,660
20180730,514,467
20180731,420,381
20180801,296,269
20180802,1650,1500
20180806,1624,1476
20180807,1597,1451
20180808,1569,1426
20180809,1540,1400
20180810,1512,1374
20180813,1422,1292
20180814,1391,1264
20180815,1359,1235
20180816,1326,1205
