date,initial,maintenance
20170505,27323,24839
20170508,24395,22177
20170509,23419,21290
20170510,22444,20403
20170511,21468,19516
20170512,18629,16935
20170515,15968,14516
20170516,15081,13710
20170517,14194,12903
20170518,13307,12097
20170519,12419,11290
20170522,9759,8871
20170523,8872,8065
20170524,7984,7258
20170525,7098,6452
20170526,5714,5194
20170529,3265,2968
20170530,2449,2226
20170531,1633,1484
20170601,817,742
20170602,25300,23000
20170606,24457,22233
20170607,23614,21467
20170608,22770,20700
20170609,21927,19933
20170612,19397,17633
20170613,18554,16867
20170614,17710,16100
20170615,16867,15333
20170616,16024,14567
20170619,13494,12267
20170620,12650,11500
20170621,11807,10733
20170622,10964,9967
20170623,10120,9200
20170626,7590,6900
20170627,6747,6133
20170628,5904,5367
20170629,5060,4600
20170630,4217,3833
20170703,1687,1533
20170704,844,767
20170705,22852,20774
20170706,22036,20032
20170707,21219,19290
20170710,18772,17065
20170711,17956,16323
20170712,17140,15581
20170713,16323,14839
20170714,15507,14097
20170717,13059,11871
20170718,12242,11129
20170719,11426,10387
20170720,10610,9645
20170721,9794,8903
20170724,7345,6677
20170725,6529,5935
20170726,5714,5194
20170727,4898,4452
20170728,4081,3710
20170731,1633,1484
20170801,817,742
20170802,25300,23000
20170807,23668,21516
20170808,22852,20774
20170809,22036,20032
20170810,21219,19290
20170811,18629,16935
20170814,16394,14903
20170815,15649,14226
20170816,14903,13548
20170817,14159,12871
20170818,13414,12194
20170821,11178,10161
20170822,10433,9484
20170823,9687,8806
20170824,8942,8129
20170825,8198,7452
20170828,5961,5419
20170829,5217,4742
20170830,4472,4065
20170831,3726,3387
20170901,2981,2710
20170904,745,677
20170905,21560,19600
20170906,23760,21600
20170907,22880,20800
20170908,22000,20000
20170911,19360,17600
20170912,18480,16800
20170913,17600,16000
20170914,16720,15200
20170915,15840,14400
20170918,13200,12000
20170919,12320,11200
20170920,11440,10400
20170921,10560,9600
20170922,9680,8800
20170925,7040,6400
20170926,6160,5600
20170927,5280,4800
20170928,4400,4000
20170929,3520,3200
20171002,880,800
20171003,25549,23226
20171004,24698,22452
20171005,23845,21677
20171006,25868,23516
20171009,22994,20903
20171010,22036,20032
20171011,21078,19161
20171012,20119,18290
20171013,19161,17419
20171016,16287,14806
20171017,15329,13935
20171018,14372,13065
20171019,13414,12194
20171020,12456,11323
20171023,9581,8710
20171024,8623,7839
20171025,7665,6968
20171026,6707,6097
20171027,5749,5226
20171030,2875,2613
20171031,1917,1742
20171101,959,871
20171102,29700,27000
20171103,33000,30000
20171106,30800,28000
20171107,29700,27000
20171108,28600,26000
20171109,27500,25000
20171110,26400,24000
20171113,23100,21000
20171114,22000,20000
20171115,20900,19000
20171116,19800,18000
20171117,18700,17000
20171120,15400,14000
20171121,14300,13000
20171122,13200,12000
20171123,12100,11000
20171124,11000,10000
20171127,7700,7000
20171128,6600,6000
20171129,5500,5000
20171130,4400,4000
20171201,3300,3000
20171204,31936,29032
20171205,30872,28065
20171206,29807,27097
20171207,28742,26129
20171208,27678,25161
20171211,24484,22258
20171212,23419,21290
20171213,22356,20323
20171214,21291,19355
20171215,20226,18387
20171218,17033,15484
20171219,15968,14516
20171220,14903,13548
20171221,13840,12581
20171222,12775,11613
20171225,9581,8710
20171226,8517,7742
20171227,7452,6774
20171228,6387,5806
20171229,5323,4839
20180102,1065,968
20180103,31936,29032
20180104,30872,28065
20180105,29807,27097
20180108,26614,24194
20180109,25549,23226
20180110,24484,22258
20180111,23419,21290
20180112,22356,20323
20180115,19161,17419
20180116,18098,16452
20180117,17033,15484
20180118,15968,14516
20180119,13910,12645
20180122,10929,9935
20180123,9936,9032
20180124,8942,8129
20180125,7949,7226
20180126,6956,6323
20180129,3975,3613
20180130,2981,2710
20180131,1987,1806
20180201,994,903
20180202,30800,28000
20180205,27500,25000
20180206,26400,24000
20180207,25300,23000
20180208,24200,22000
20180209,23100,21000
20180212,19800,18000
20180213,18700,17000
20180214,17600,16000
20180215,16500,15000
20180216,15400,14000
20180219,12100,11000
20180220,11000,10000
20180221,9900,9000
20180222,8800,8000
20180223,7700,7000
20180226,4400,4000
20180227,3300,3000
20180228,2200,2000
20180301,1100,1000
20180302,30800,28000
20180305,29807,27097
20180306,28814,26194
20180307,27819,25290
20180308,26826,24387
20180309,25833,23484
20180312,22852,20774
20180313,21859,19871
20180314,20865,18968
20180315,19872,18065
20180316,18878,17161
20180319,15898,14452
20180320,14903,13548
20180321,13910,12645
20180322,12917,11742
20180323,11923,10839
20180326,8942,8129
20180327,7949,7226
20180328,5961,5419
20180329,5110,4645
20180330,4259,3871
20180402,1703,1548
20180403,852,774
20180404,24640,22400
20180405,23760,21600
20180406,22880,20800
20180409,20240,18400
20180410,19360,17600
20180411,18480,16800
20180412,17600,16000
20180413,16720,15200
20180416,14080,12800
20180417,13200,12000
20180418,12320,11200
20180419,11440,10400
20180420,10560,9600
20180423,7920,7200
20180424,7040,6400
20180425,6160,5600
20180426,5280,4800
20180427,4400,4000
20180430,1760,1600
20180501,880,800
20180502,26400,24000
20180507,23845,21677
20180508,22994,20903
20180509,22142,20129
20180510,21291,19355
20180511,20440,18581
20180514,17884,16258
20180515,17033,15484
20180516,16181,14710
20180517,15329,13935
20180518,15684,14258
20180521,12917,11742
20180522,11994,10903
20180523,11072,10065
20180524,10149,9226
20180525,9226,8387
20180528,6459,5871
20180529,5536,5032
20180530,4614,4194
20180531,3691,3355
20180601,2768,2516
20180604,27647,25133
20180605,26694,24267
20180606,25740,23400
20180607,24787,22533
20180608,23834,21667
20180611,20974,19067
20180612,20020,18200
20180613,19067,17333
20180614,18114,16467
20180615,17160,15600
