date,initial,maintenance
20151201,110,100
20151202,3300,3000
20151207,3087,2806
20151208,2981,2710
20151209,2875,2613
20151210,2768,2516
20151211,2661,2419
20151214,2342,2129
20151215,2236,2032
20151216,2129,1935
20151217,2023,1839
20151218,1917,1742
20151221,1598,1452
20151222,1491,1355
20151223,1384,1258
20151224,1278,1161
20151225,1172,1065
20151228,852,774
20151229,745,677
20151230,640,581
20160104,107,97
20160105,2981,2710
20160106,2875,2613
20160107,2768,2516
20160108,2661,2419
20160111,2342,2129
20160112,2236,2032
20160113,2129,1935
20160114,2023,1839
20160115,1661,1510
20160118,1384,1258
20160119,1292,1174
20160120,1199,1090
20160121,1107,1006
20160122,1016,923
20160125,739,671
20160126,646,587
20160127,554,503
20160128,461,419
20160129,369,335
20160201,93,84
20160202,2860,2600
20160203,2761,2510
20160204,2664,2421
20160205,2565,2331
20160208,2269,2062
20160209,2170,1972
20160210,2072,1883
20160211,1973,1793
20160212,1441,1310
20160215,1214,1103
20160216,1138,1034
20160217,1063,966
20160218,987,897
20160219,911,828
20160222,684,621
20160223,608,552
20160224,532,483
20160225,456,414
20160226,380,345
20160229,152,138
20160301,76,69
20160302,2200,2000
20160307,1987,1806
20160308,1917,1742
20160309,1845,1677
20160310,1775,1613
20160311,1703,1548
20160314,1491,1355
20160315,1419,1290
20160316,1349,1226
20160317,1278,1161
20160318,1207,1097
20160321,994,903
20160322,923,839
20160323,852,774
20160324,781,710
20160325,710,645
20160328,498,452
20160329,426,387
20160330,356,323
20160331,284,258
20160401,214,194
20160404,2127,1933
20160405,2054,1867
20160406,1980,1800
20160407,1907,1733
20160408,1513,1375
20160411,1331,1210
20160412,1271,1155
20160413,1210,1100
20160414,1150,1045
20160415,1089,990
20160418,908,825
20160419,847,770
20160420,787,715
20160421,726,660
20160422,666,605
20160425,484,440
20160426,424,385
20160427,363,330
20160428,303,275
20160429,242,220
20160502,61,55
20160503,1757,1597
20160504,1699,1544
20160505,1639,1490
20160506,1581,1437
20160509,1405,1277
20160510,1347,1224
20160511,1289,1171
20160512,1230,1118
20160513,1172,1065
20160516,996,905
20160517,938,852
20160518,878,798
20160519,820,745
20160520,854,776
20160523,657,597
20160524,591,537
20160525,525,477
20160526,460,418
20160527,394,358
20160530,197,179
20160531,131,119
20160601,66,60
20160602,2035,1850
20160606,1967,1788
20160607,1900,1727
20160608,1832,1665
20160609,1764,1603
20160610,1697,1542
20160613,1493,1357
20160614,1425,1295
20160615,1357,1233
20160616,1290,1172
20160617,1221,1110
20160620,1018,925
20160621,950,863
20160622,883,802
20160623,814,740
20160624,746,678
20160627,543,493
20160628,476,432
20160629,407,370
20160630,339,308
20160701,272,247
20160704,69,62
20160705,1839,1671
20160706,1773,1611
20160707,1708,1552
20160708,1642,1492
20160711,1445,1313
20160712,1379,1253
20160713,1314,1194
20160714,1248,1134
20160715,1182,1074
20160718,985,895
20160719,919,835
20160720,854,776
20160721,788,716
20160722,722,656
20160725,525,477
20160726,460,418
20160727,394,358
20160728,328,298
20160729,263,239
20160801,66,60
20160802,2035,1850
20160803,1969,1790
20160804,1905,1731
20160805,1839,1671
20160808,1642,1492
20160809,1576,1432
20160810,1511,1373
20160811,1445,1313
20160812,1379,1253
20160815,1182,1074
20160816,1117,1015
20160817,1051,955
20160818,985,895
20160819,919,835
20160822,722,656
20160823,657,597
20160824,591,537
20160825,525,477
20160826,460,418
20160829,263,239
20160830,197,179
20160831,131,119
20160901,66,60
20160902,2035,1850
20160905,1967,1788
20160906,1900,1727
20160907,1832,1665
20160908,2035,1850
20160930,1760,1600
20161202,1980,1800
20170120,1760,1600
20170310,1375,1250
20170407,10135,9213
20170410,9405,8550
20170411,8690,7900
20170412,7962,7238
20170413,7233,6575
20170417,6518,5925
20170418,5790,5263
20170419,5060,4600
20170420,4345,3950
20170421,3617,3288
20170424,2902,2638
20170425,2173,1975
20170426,1445,1313
20170427,730,663
20170502,12500,11363
20170503,11880,10800
20170504,11248,10225
20170505,10630,9663
20170508,9997,9088
20170509,9378,8525
20170510,8745,7950
20170511,8127,7388
20170512,8094,7358
20170515,7425,6750
20170516,6758,6143
20170517,6075,5522
20170518,5406,4914
20170519,4723,4293
20170522,4055,3686
20170523,3372,3065
20170524,2703,2457
20170525,2020,1836
20170526,1352,1229
20170530,669,608
20170602,13500,12272
20170605,12831,11664
20170606,12148,11043
20170607,11480,10436
20170608,10797,9815
20170609,10128,9207
20170612,9445,8586
20170613,8777,7979
20170614,8094,7358
20170615,7425,6750
20170616,6758,6143
20170619,6075,5522
20170620,5406,4914
20170621,4723,4293
20170622,4055,3686
20170623,3372,3065
20170626,2703,2457
20170627,2020,1836
20170628,1352,1229
20170629,669,608
20170705,13365,12150
20170706,12623,11475
20170707,11880,10800
20170710,11138,10125
20170711,10395,9450
20170712,9653,8775
20170713,8910,8100
20170714,8168,7425
20170717,7425,6750
20170718,6683,6075
20170719,5940,5400
20170720,5198,4725
20170721,4455,4050
20170724,3713,3375
20170725,2970,2700
20170726,2228,2025
20170727,1485,1350
20170728,743,675
20170802,13559,12326
20170803,12920,11745
20170804,12267,11151
20170807,11629,10571
20170808,10975,9977
20170809,10336,9396
20170810,9683,8802
20170811,9045,8222
20170814,8391,7628
20170815,7752,7047
20170816,7099,6453
20170817,6461,5873
20170818,5807,5279
20170821,5168,4698
20170822,4515,4104
20170823,3877,3524
20170824,3223,2930
20170825,2584,2349
20170828,1931,1755
20170829,1293,1175
20170830,640,581
20170905,14108,12825
20170908,11138,10125
20170911,10395,9450
20170912,9653,8775
20170913,8910,8100
20170914,8168,7425
20170915,7425,6750
20170918,6683,6075
20170919,5940,5400
20170920,5198,4725
20170921,4455,4050
20170922,3713,3375
20170925,2970,2700
20170926,2228,2025
20170927,1485,1350
20170928,743,675
20171003,13500,12272
20171004,12831,11664
20171005,12148,11043
20171006,11480,10436
20171009,10797,9815
20171010,10128,9207
20171011,9445,8586
20171012,8777,7979
20171013,8094,7358
20171016,7425,6750
20171017,6758,6143
20171018,6075,5522
20171019,5406,4914
20171020,4723,4293
20171023,4055,3686
20171024,3372,3065
20171025,2703,2457
20171026,2020,1836
20171027,1352,1229
20171030,669,608
20171102,13440,12218
20171103,12727,11570
20171106,12029,10935
20171107,11316,10287
20171108,10603,9639
20171109,9906,9005
20171110,9193,8357
20171113,8480,7709
20171114,7782,7074
20171115,7069,6426
20171116,6372,5792
20171117,5659,5144
20171120,4946,4496
20171121,4248,3861
20171122,3535,3213
20171124,2822,2565
20171127,2125,1931
20171128,1412,1283
20171129,713,648
20171204,13365,12150
20171205,12623,11475
20171206,11880,10800
20171207,11138,10125
20171208,10395,9450
20171211,9653,8775
20171212,8910,8100
20171213,8168,7425
20171214,7425,6750
20171215,6683,6075
20171218,5940,5400
20171219,5198,4725
20171220,4455,4050
20171221,3713,3375
20171222,2970,2700
20171226,2228,2025
20171227,1485,1350
20171228,743,675
20180103,13440,12218
20180104,12727,11570
20180105,12029,10935
20180108,11316,10287
20180109,10603,9639
20180110,9906,9005
20180111,9193,8357
20180112,8480,7709
20180116,7782,7074
