date,initial,maintenance
20160802,1100,1000
20160803,1083,984
20160804,1064,967
20160805,1045,950
20160808,988,898
20160809,968,880
20160810,948,861
20160811,927,842
20160812,906,823
20160815,839,762
20160816,816,741
20160817,790,718
20160818,766,696
20160819,740,672
20160822,656,596
20160823,625,568
20160824,593,539
20160825,559,508
20160826,523,475
20160829,395,359
20160830,343,311
20160831,280,254
20160901,198,180
20160902,1100,1000
20160905,1082,983
20160906,1063,966
20160907,1044,949
20160908,1025,931
20160909,1005,913
20160912,942,856
20160913,921,837
20160914,898,816
20160915,876,796
20160916,853,775
20160919,778,707
20160920,752,683
20160921,724,658
20160922,696,632
20160923,667,606
20160926,568,516
20160927,532,483
20160928,492,447
20160929,449,408
20160930,402,365
20161003,202,183
20161004,1064,967
20161005,1045,950
20161006,1027,933
20161007,1008,916
20161010,948,861
20161011,927,842
20161012,906,823
20161013,884,803
20161014,862,783
20161017,790,718
20161018,766,696
20161019,740,672
20161020,713,648
20161021,685,622
20161024,593,539
20161025,559,508
20161026,523,475
20161027,484,440
20161028,443,402
20161031,280,254
20161101,198,180
20161102,1100,1000
20161103,1082,983
20161104,1063,966
20161107,1005,913
20161108,984,894
20161109,964,876
20161110,942,856
20161111,921,837
20161114,853,775
20161115,829,753
20161116,803,730
20161117,778,707
20161118,752,683
20161121,667,606
20161122,635,577
20161123,603,548
20161124,568,516
20161125,532,483
20161128,402,365
20161129,348,316
20161130,284,258
20161201,202,183
20161202,1100,1000
20161205,1083,984
20161206,1064,967
20161207,1045,950
20161208,1027,933
20161209,1008,916
20161212,948,861
20161213,927,842
20161214,906,823
20161215,884,803
20161216,862,783
20161219,790,718
20161220,766,696
20161221,740,672
20161222,713,648
20161223,685,622
20161226,593,539
20161227,559,508
20161228,523,475
20161229,484,440
20161230,443,402
20170102,280,254
20170103,198,180
20170104,1064,967
20170105,1045,950
20170106,1027,933
20170109,968,880
20170110,948,861
20170111,927,842
20170112,906,823
20170113,884,803
20170116,816,741
20170117,790,718
20170118,766,696
20170119,740,672
20170120,713,648
20170123,625,568
20170124,593,539
20170125,559,508
20170126,523,475
20170127,484,440
20170130,343,311
20170131,280,254
20170201,198,180
20170202,1100,1000
20170203,1081,982
20170206,1019,926
20170207,997,906
20170208,975,886
20170209,953,866
20170210,930,845
20170213,857,779
20170214,832,756
20170215,806,732
20170216,778,707
20170217,750,681
20170220,658,598
20170221,624,567
20170222,589,535
20170223,550,500
20170224,510,463
20170227,360,327
20170228,294,267
20170301,208,189
20170302,1100,1000
20170303,2426,2205
20170306,2310,2100
20170307,2195,1995
20170308,2079,1890
20170309,1769,1608
20170310,1550,1409
20170313,1454,1321
20170314,1357,1233
20170315,1259,1144
20170316,1162,1056
20170317,1066,969
20170320,968,880
20170321,872,792
20170322,775,704
20170323,678,616
20170324,581,528
20170327,484,440
20170328,388,352
20170329,291,264
20170330,194,176
20170331,163,148
20170404,2110,1918
20170405,1994,1812
20170406,1876,1705
20170407,1759,1599
20170410,1642,1492
20170411,1525,1386
20170412,1407,1279
20170413,1290,1172
20170414,1173,1066
20170418,1055,959
20170419,939,853
20170420,821,746
20170421,703,639
20170424,587,533
20170425,469,426
20170426,352,320
20170427,235,213
20170428,197,179
20170502,2127,1933
20170503,2026,1841
20170504,1824,1658
20170505,1621,1473
20170508,1531,1391
20170509,1440,1309
20170510,1350,1227
20170511,1261,1146
20170512,1171,1064
20170515,1081,982
20170516,990,900
20170517,900,818
20170518,810,736
20170519,720,654
20170522,631,573
20170523,541,491
20170524,450,409
20170525,360,327
20170526,271,246
20170530,180,163
20170531,151,137
20170602,1890,1718
20170605,1800,1636
20170606,1710,1554
20170607,1621,1473
20170608,1531,1391
20170609,1440,1309
20170612,1350,1227
20170613,1261,1146
20170614,1171,1064
20170615,1053,957
20170616,966,878
20170619,878,798
20170620,790,718
20170621,702,638
20170622,614,558
20170623,527,479
20170626,439,399
20170627,351,319
20170628,263,239
20170629,175,159
20170630,143,130
20170705,1834,1667
20170706,1738,1580
20170707,1642,1492
20170710,1545,1404
20170711,1399,1271
20170712,1306,1187
20170713,1213,1102
20170714,1119,1017
20170717,1026,932
20170718,933,848
20170719,840,763
20170720,746,678
20170721,653,593
20170724,525,477
20170725,438,398
20170726,350,318
20170727,263,239
20170728,175,159
20170731,138,125
20170802,1674,1521
20170803,1598,1452
20170804,1522,1383
20170807,1445,1313
20170808,1369,1244
20170809,1293,1175
20170810,1217,1106
20170811,1141,1037
20170814,1065,968
20170815,989,899
20170816,913,830
20170817,836,760
20170818,761,691
20170821,685,622
20170822,609,553
20170823,533,484
20170824,457,415
20170825,381,346
20170828,304,276
20170829,250,227
20170830,167,151
20170831,145,131
20170905,1960,1781
20170906,1946,1769
20170907,1837,1670
20170908,1730,1572
20170911,1622,1474
20170912,1514,1376
20170913,1405,1277
20170914,1297,1179
20170915,1190,1081
20170918,1082,983
20170919,973,884
20170920,865,786
20170921,757,688
20170922,649,590
20170925,541,491
20170926,433,393
20170927,325,295
20170928,217,197
20170929,182,165
20171003,2064,1876
20171004,1965,1786
20171005,1867,1697
20171006,1769,1608
20171009,1670,1518
20171010,1572,1429
20171011,1474,1340
20171012,1345,1222
20171013,1249,1135
20171016,1152,1047
20171017,1056,960
20171018,961,873
20171019,864,785
20171020,768,698
20171023,673,611
20171024,577,524
20171025,480,436
20171026,384,349
20171027,289,262
20171030,192,174
20171031,165,150
20171102,2012,1829
20171103,1911,1737
20171106,1811,1646
20171107,1710,1554
20171108,1610,1463
20171109,1509,1371
20171110,1408,1280
20171113,1307,1188
20171114,1207,1097
20171115,1107,1006
20171116,1006,914
20171117,906,823
20171120,806,732
20171121,704,640
20171122,604,549
20171124,503,457
20171127,403,366
20171128,302,274
20171129,202,183
20171130,173,157
20171204,2007,1824
20171205,1901,1728
20171206,1796,1632
20171207,1690,1536
20171208,1584,1440
20171211,1479,1344
20171212,1373,1248
20171213,1268,1152
20171214,1162,1056
20171215,1056,960
20171218,951,864
20171219,845,768
20171220,740,672
20171221,541,491
20171222,450,409
20171226,360,327
20171227,270,245
20171228,181,164
20171229,130,118
20180103,1713,1557
20180104,1627,1479
20180105,1542,1401
20180108,1457,1324
20180109,1371,1246
20180110,1285,1168
20180111,1199,1090
20180112,1114,1012
20180116,972,883
20180117,890,809
20180118,810,736
20180119,729,662
20180122,648,589
20180123,567,515
20180124,486,441
20180125,405,368
20180126,324,294
20180129,244,221
20180130,162,147
20180131,124,112
20180202,1611,1464
20180205,1521,1382
20180206,1432,1301
20180207,1342,1220
20180208,1252,1138
20180209,1163,1057
20180212,1074,976
20180213,984,894
20180214,895,813
20180215,806,732
20180216,717,651
20180220,626,569
20180221,537,488
20180222,448,407
20180223,358,325
20180226,269,244
20180227,180,163
20180228,137,124
20180302,1698,1543
20180305,1613,1466
20180306,1528,1389
20180307,1443,1311
20180308,1358,1234
20180309,1273,1157
20180312,1188,1080
20180313,1104,1003
20180314,1019,926
20180315,934,849
20180316,849,771
20180319,764,694
20180320,679,617
20180321,594,540
20180322,510,463
20180323,425,386
20180326,340,309
20180327,255,231
20180328,170,154
20180329,137,124
20180403,1698,1543
20180404,1613,1466
20180405,1528,1389
20180406,1443,1311
20180409,1358,1234
20180410,1273,1157
20180411,1188,1080
20180412,1104,1003
20180413,1019,926
20180416,934,849
20180417,849,771
20180418,786,714
20180419,698,634
20180420,578,525
20180423,495,450
20180424,413,375
20180425,330,300
20180426,248,225
20180427,165,150
20180430,120,109
20180502,1654,1503
20180503,1576,1432
20180504,1496,1360
20180507,1418,1289
20180508,1339,1217
20180509,1260,1145
