date,initial,maintenance
20181119,358,325
20181120,334,303
20181121,311,282
20181122,286,260
20181123,262,238
20181126,191,173
20181127,168,152
20181128,143,130
20181129,119,108
20181130,96,87
20181203,25,22
20181204,692,629
20181205,669,608
20181206,646,587
20181207,623,566
20181210,554,503
20181211,531,482
20181212,508,461
20181213,484,440
20181214,461,419
20181217,392,356
20181218,369,335
20181219,347,315
20181220,324,294
20181221,369,335
20181224,284,258
20181225,256,232
20181226,227,206
20181227,200,181
20181228,171,155
20181231,85,77
20190102,29,26
20190103,880,800
20190107,796,723
20190108,767,697
20190109,739,671
20190110,710,645
20190111,681,619
20190114,597,542
20190115,568,516
20190116,539,490
20190117,512,465
20190118,483,439
20190121,398,361
20190122,369,335
20190123,341,310
20190124,313,284
20190125,284,258
20190128,200,181
20190129,171,155
20190130,142,129
20190131,114,103
20190201,85,77
20190204,880,800
20190205,849,771
