date,initial,maintenance
20190426,107,97
20190429,1100,1000
20190430,1064,967
20190501,1027,933
20190502,990,900
20190503,954,867
20190506,844,767
20190507,807,733
20190508,770,700
20190509,734,667
20190510,697,633
20190513,587,533
20190514,550,500
20190515,514,467
20190516,477,433
20190517,440,400
20190520,330,300
20190521,294,267
20190522,257,233
20190523,220,200
20190524,184,167
20190527,74,67
20190528,37,33
20190529,1029,935
20190530,994,903
20190531,959,871
20190603,852,774
20190604,817,742
20190605,781,710
20190606,745,677
20190607,710,645
20190610,603,548
20190611,568,516
20190612,533,484
20190613,498,452
20190614,461,419
20190617,356,323
20190618,319,290
20190619,284,258
20190620,249,226
20190621,214,194
20190624,107,97
20190625,72,65
20190626,36,32
20190627,1100,1000
20190701,1027,933
20190702,990,900
20190703,954,867
20190704,917,833
20190705,880,800
20190708,770,700
20190709,734,667
20190710,697,633
20190711,660,600
20190712,624,567
20190715,514,467
20190716,477,433
20190717,440,400
20190718,404,367
20190719,367,333
20190722,257,233
20190723,220,200
20190724,184,167
20190725,147,133
20190726,110,100
20190729,1029,935
20190730,994,903
20190731,959,871
20190801,923,839
20190802,754,685
20190805,664,603
20190806,634,576
20190807,603,548
20190808,574,521
20190809,544,494
20190812,453,411
20190813,423,384
20190814,392,356
20190815,362,329
20190816,333,302
20190819,241,219
20190820,212,192
20190821,182,165
20190822,151,137
20190823,121,110
20190826,30,27
20190827,935,850
20190828,906,823
20190829,875,795
20190830,845,768
20190902,754,685
20190903,724,658
20190904,695,631
20190905,664,603
20190906,634,576
20190909,544,494
20190910,513,466
20190911,483,439
20190912,453,411
20190913,423,384
20190916,333,302
20190917,302,274
20190918,296,269
20190919,263,239
20190920,230,209
20190923,131,119
20190924,99,90
20190925,66,60
20190926,33,30
20190927,1018,925
20190930,984,894
20191001,950,863
20191002,917,833
20191003,883,802
20191004,849,771
20191007,746,678
20191008,713,648
20191009,679,617
20191010,645,586
20191011,611,555
20191014,510,463
20191015,476,432
20191016,442,401
20191017,407,370
20191018,373,339
20191021,272,247
20191022,238,216
20191023,204,185
20191024,170,154
20191025,136,123
20191028,35,31
20191029,952,865
20191030,919,835
20191031,887,806
20191101,854,776
20191104,755,686
20191105,722,656
20191106,690,627
20191107,657,597
20191108,624,567
20191111,525,477
20191112,493,448
20191113,460,418
20191114,427,388
20191115,394,358
20191118,296,269
20191119,263,239
20191120,230,209
20191121,197,179
20191122,164,149
20191125,66,60
20191126,33,30
20191127,1018,925
20191128,984,894
20191129,950,863
20191202,849,771
20191203,814,740
20191204,780,709
20191205,746,678
20191206,713,648
20191209,611,555
20191210,577,524
20191211,543,493
20191212,510,463
20191213,476,432
20191216,373,339
20191217,339,308
20191218,306,278
20191219,272,247
20191220,238,216
20191223,136,123
20191224,103,93
20191225,69,62
20191226,35,31
20191227,1018,925
20191230,952,865
20191231,919,835
20200102,854,776
20200103,821,746
20200106,722,656
20200107,690,627
20200108,657,597
20200109,624,567
20200110,591,537
20200113,493,448
20200114,460,418
20200115,427,388
20200116,394,358
20200117,313,284
20200120,227,206
20200121,200,181
20200122,171,155
20200123,142,129
20200124,114,103
20200127,29,26
20200128,852,774
20200129,823,748
20200130,796,723
20200131,767,697
20200203,681,619
20200204,654,594
20200205,625,568
20200206,597,542
20200207,568,516
20200210,483,439
20200211,455,413
20200212,426,387
20200213,398,361
20200214,369,335
20200217,284,258
20200218,256,232
20200219,227,206
20200220,200,181
20200221,171,155
20200224,85,77
20200225,58,52
20200226,29,26
20200227,880,800
20200228,850,772
20200302,759,690
20200303,729,662
20200304,698,634
20200305,668,607
20200306,637,579
20200309,547,497
20200310,516,469
20200311,486,441
20200312,526,478
20200313,492,447
20200316,564,512
20200317,513,466
20200318,461,419
20200319,410,372
20200320,465,422
20200323,266,241
20200324,200,181
20200325,134,121
20200326,66,60
20200327,1925,1750
20200330,1801,1637
20200331,2733,2484
20200401,2635,2395
20200402,2537,2306
20200403,2440,2218
20200406,2148,1952
20200407,2050,1863
20200408,1952,1774
20200409,1854,1685
20200410,1757,1597
20200413,1465,1331
20200414,1367,1242
20200415,1269,1153
20200416,1172,1065
20200417,1465,1331
20200420,1065,968
20200421,932,847
20200422,799,726
20200423,666,605
20200424,640,581
20200427,160,145
20200428,4785,4350
20200429,4620,4200
20200430,4455,4050
20200501,4290,3900
20200504,3795,3450
20200505,3630,3300
20200506,3465,3150
20200507,3300,3000
20200508,3135,2850
20200511,2640,2400
20200512,2475,2250
20200513,2310,2100
20200514,2145,1950
20200515,1980,1800
20200518,1485,1350
20200519,1320,1200
20200520,1155,1050
20200521,990,900
20200522,825,750
20200525,330,300
20200526,165,150
20200527,4950,4500
