date,initial,maintenance
20200508,5313,4830
20200511,5258,4780
20200512,4953,4502
20200513,4630,4209
20200514,4292,3901
20200515,3935,3577
20200518,3696,3360
20200519,3291,2991
20200520,2868,2607
20200521,2429,2208
20200522,1973,1793
20200525,2073,1884
20200526,1576,1432
20200527,1061,964
