date,initial,maintenance
20170206,2778,2525
20170207,2594,2358
20170208,2408,2189
20170209,2221,2019
20170210,2039,1853
20170213,1852,1683
20170214,1669,1517
20170215,1482,1347
20170216,1174,1067
20170217,1008,916
20170221,840,763
20170222,674,612
20170223,504,458
20170224,336,305
20170227,170,154
20170301,3053,2775
20170302,2913,2648
20170303,2776,2523
20170306,2635,2395
20170307,2499,2271
20170308,2358,2143
20170309,2220,2018
20170310,2081,1891
20170313,1943,1766
20170314,1803,1639
20170315,1666,1514
20170316,1525,1386
20170317,1389,1262
20170320,1248,1134
20170321,1110,1009
20170322,971,882
20170323,833,757
20170324,692,629
20170327,556,505
20170328,415,377
20170329,278,252
20170330,138,125
20170403,3024,2749
20170404,2856,2596
20170405,2501,2273
20170406,2347,2133
20170407,2189,1990
20170410,2032,1847
20170411,1877,1706
20170412,1720,1563
20170413,1566,1423
20170417,1408,1280
20170418,1251,1137
20170419,1096,996
20170420,939,853
20170421,781,710
20170424,627,570
20170425,470,427
20170426,313,284
20170427,158,143
20170501,2837,2579
20170502,2700,2454
20170503,2567,2333
20170504,2430,2209
20170505,2296,2087
20170508,2163,1966
20170509,2026,1841
20170510,1892,1720
20170511,1756,1596
20170512,1622,1474
20170515,1485,1350
20170516,1352,1229
20170517,1215,1104
20170518,1082,983
20170519,945,859
20170522,811,737
20170523,675,613
20170524,541,491
20170525,404,367
20170526,271,246
20170530,135,122
20170601,2837,2579
20170602,2700,2454
20170605,2567,2333
20170606,2433,2211
20170607,2296,2087
20170608,2163,1966
20170609,2026,1841
20170612,1892,1720
20170613,1756,1596
20170614,1622,1474
20170615,1485,1350
20170616,1352,1229
20170619,1215,1104
20170620,1082,983
20170621,945,859
20170622,752,683
20170623,625,568
20170626,501,455
20170627,374,340
20170628,251,228
20170629,125,113
20170703,2613,2375
20170705,2475,2250
20170706,2338,2125
20170707,2200,2000
20170710,2063,1875
20170711,1925,1750
20170712,1788,1625
20170713,1650,1500
20170714,1513,1375
20170717,1375,1250
20170718,1238,1125
20170719,1100,1000
20170720,963,875
20170721,825,750
20170724,688,625
20170725,528,480
20170726,396,360
20170727,264,240
20170728,132,120
20170801,2516,2287
20170802,2403,2184
20170803,2286,2078
20170804,2173,1975
20170807,2056,1869
20170808,1943,1766
20170809,1826,1660
20170810,1713,1557
20170811,1598,1452
20170814,1483,1348
20170815,1368,1243
20170816,1254,1140
20170817,1138,1034
20170818,1025,931
20170821,908,825
20170822,803,730
20170823,689,626
20170824,574,521
20170825,460,418
20170828,344,312
20170829,230,209
20170830,114,103
20170901,2499,2271
20170908,1971,1791
20170911,1839,1671
20170912,1707,1551
20170913,1575,1431
20170914,1443,1311
20170915,1311,1191
20170918,1179,1071
20170919,1047,951
20170920,924,840
20170921,792,720
20170922,660,600
20170925,528,480
20170926,396,360
20170927,264,240
20170928,132,120
20171002,2353,2139
20171003,2241,2037
20171004,2128,1934
20171005,2017,1833
20171006,1905,1731
20171009,1791,1628
20171010,1680,1527
20171011,1566,1423
20171012,1455,1322
20171013,1340,1218
20171016,1229,1117
20171017,1116,1014
20171018,1004,912
20171019,890,809
20171020,788,716
20171023,676,614
20171024,563,511
20171025,451,410
20171026,337,306
20171027,226,205
20171030,112,101
20171101,2348,2134
20171102,2229,2026
20171103,2112,1920
20171106,1994,1812
20171107,1877,1706
20171108,1758,1598
20171109,1639,1490
20171110,1523,1384
20171113,1404,1276
20171114,1285,1168
20171115,1170,1063
20171116,1051,955
20171117,934,849
20171120,824,749
20171121,709,644
20171122,590,536
20171124,471,428
20171127,355,322
20171128,236,214
20171129,119,108
20171201,2342,2129
20171204,2218,2016
20171205,1954,1776
20171206,1839,1671
20171207,1723,1566
20171208,1608,1461
20171211,1492,1356
20171212,1377,1251
20171213,1261,1146
20171214,1146,1041
20171215,1030,936
20171218,915,831
20171219,809,735
20171220,693,630
20171221,578,525
20171222,462,420
20171226,347,315
20171227,231,210
20171228,116,105
20180102,2191,1991
20180103,2079,1890
20180104,1971,1791
20180105,1726,1569
20180108,1626,1478
20180109,1523,1384
20180110,1419,1290
20180111,1319,1199
20180112,1216,1105
20180116,1114,1012
20180117,1012,920
20180118,909,826
20180119,809,735
20180122,714,649
20180123,614,558
20180124,511,464
20180125,409,371
20180126,307,279
20180129,204,185
20180130,104,94
20180201,2026,1841
20180202,1911,1737
20180205,1798,1634
20180206,1687,1533
20180207,1572,1429
20180208,1459,1326
20180209,1348,1225
20180212,1234,1121
20180213,1122,1020
20180214,1087,988
20180215,964,876
20180216,844,767
20180220,731,664
20180221,608,552
20180222,488,443
20180223,366,332
20180226,244,221
20180227,123,111
20180301,2191,1991
20180302,2079,1890
20180305,1971,1791
20180306,1861,1691
20180307,1752,1592
20180308,1641,1491
20180309,1529,1390
20180312,1422,1292
20180313,1311,1191
20180314,1199,1090
20180315,1091,991
20180316,979,890
20180319,872,792
20180320,769,699
20180321,662,601
20180322,550,500
20180323,439,399
20180326,330,300
20180327,220,200
20180328,112,101
20180330,2303,2093
20180402,2194,1994
20180403,2083,1893
20180404,1973,1793
20180405,1864,1694
20180406,1753,1593
20180409,1644,1494
20180410,1534,1394
20180411,1423,1293
20180412,1314,1194
20180413,1203,1093
20180416,1092,992
20180417,984,894
20180418,915,831
20180419,801,728
20180420,692,629
20180423,602,547
20180424,481,437
20180425,362,329
20180426,241,219
20180427,121,110
20180501,2402,2183
20180502,2285,2077
20180503,2172,1974
20180504,2055,1868
20180507,1941,1764
20180508,1828,1661
20180509,1711,1555
20180510,1597,1451
20180511,1578,1434
20180514,1457,1324
20180515,1333,1211
20180516,1212,1101
20180517,1087,988
20180518,966,878
20180521,842,765
20180522,736,669
20180523,612,556
20180524,491,446
20180525,367,333
20180529,246,223
20180530,127,115
20180601,2653,2411
20180604,2518,2289
20180605,2386,2169
20180606,2251,2046
20180607,2119,1926
20180608,1985,1804
20180611,1851,1682
20180612,1719,1562
20180613,1583,1439
20180614,1449,1317
20180615,1317,1197
20180618,1183,1075
20180619,1051,955
20180620,934,849
20180621,802,729
20180622,668,607
20180625,534,485
20180626,433,393
20180627,288,261
20180628,146,132
20180629,157,142
20180702,3072,2792
20180703,2915,2650
20180705,2764,2512
20180706,2607,2370
20180709,2455,2231
20180710,2299,2090
20180711,2143,1948
20180712,1990,1809
20180713,2023,1839
20180716,1852,1683
20180717,1683,1530
20180718,1606,1460
20180719,1428,1298
20180720,1264,1149
20180723,1086,987
20180724,904,821
20180725,722,656
20180726,543,493
20180727,361,328
20180730,183,166
20180801,3613,3284
20180802,3446,3132
20180803,3283,2984
20180806,3116,2832
20180807,2953,2684
20180808,2786,2532
20180809,2623,2384
20180810,2456,2232
20180813,2293,2084
20180814,2126,1932
20180815,1963,1784
20180816,1796,1632
20180817,1632,1483
20180820,1466,1332
20180821,1322,1201
20180822,1154,1049
20180823,990,900
20180824,824,749
20180827,660,600
20180828,444,403
20180829,297,270
20180830,147,133
20180903,3375,3068
20180904,3198,2907
20180905,3018,2743
20180906,2837,2579
20180907,2659,2417
20180910,2479,2253
20180911,2298,2089
20180912,2121,1928
20180913,1940,1763
20180914,1650,1500
20180917,1582,1438
20180918,1402,1274
20180919,1224,1112
20180920,1078,980
20180921,897,815
20180924,720,654
20180925,539,490
20180926,359,326
20180927,181,164
20181001,3227,2933
20181002,3080,2800
20181003,2931,2664
20181004,2783,2530
20181005,2634,2394
20181008,2488,2261
20181009,2337,2124
20181010,2191,1991
20181011,2040,1854
20181012,1894,1721
20181015,1744,1585
20181016,1597,1451
20181017,1447,1315
20181018,1301,1182
20181019,1150,1045
20181022,1037,942
20181023,890,809
20181024,741,673
20181025,593,539
20181026,444,403
20181029,297,270
20181030,147,133
20181101,3205,2913
20181102,3044,2767
20181105,2881,2619
20181106,2721,2473
20181107,2557,2324
20181108,2393,2175
20181109,2233,2030
20181112,2070,1881
20181113,1906,1732
20181114,1745,1586
20181115,1818,1652
20181116,1634,1485
20181119,1489,1353
20181120,1301,1182
20181121,1117,1015
20181123,956,869
20181126,764,694
20181127,645,586
20181128,429,390
20181129,217,197
20181130,193,175
20181203,3777,3433
20181204,4165,3786
20181205,3931,3573
20181206,3695,3359
20181207,3460,3145
20181210,3225,2931
20181211,2990,2718
20181212,2755,2504
20181213,2519,2290
20181214,2284,2076
20181217,2050,1863
20181218,1814,1649
20181219,1646,1496
20181220,1412,1283
20181221,1176,1069
20181224,941,855
20181226,706,641
20181227,471,428
20181228,236,214
20190102,4414,4012
20190103,4187,3806
20190104,3966,3605
20190107,3740,3400
20190108,3519,3199
20190109,3294,2994
20190110,3068,2789
20190111,2847,2588
20190114,2622,2383
20190115,2396,2178
20190116,2175,1977
20190117,1949,1771
20190118,1729,1571
20190122,1567,1424
20190123,1346,1223
20190124,1119,1017
20190125,894,812
20190128,673,611
20190129,447,406
20190130,226,205
20190201,4397,3997
20190204,4149,3771
20190205,3899,3544
20190206,3655,3322
20190207,3145,2859
20190208,2918,2652
