date,initial,maintenance
20171219,53563,48693
20171220,51747,47042
20171221,49863,45330
20171222,47908,43552
20171225,41489,37717
20171226,39116,35560
20171227,36590,33263
20171228,33876,30796
20171229,30925,28113
20180102,13830,12572
20180103,75749,68862
20180104,74475,67704
20180105,73180,66527
20180108,69149,62862
20180109,67752,61592
20180110,66325,60295
20180111,64867,58970
20180112,63376,57614
20180115,58674,53340
20180116,57021,51837
20180117,55318,50289
20180118,53563,48693
20180119,51747,47042
20180122,45868,41698
20180123,43733,39757
20180124,41489,37717
20180125,39116,35560
20180126,36590,33263
20180129,27660,25145
20180130,23954,21776
20180131,19558,17780
20180201,13830,12572
20180202,77000,70000
20180205,72759,66144
20180206,71288,64807
20180207,69788,63443
20180208,68253,62048
20180209,66685,60622
20180212,61738,56125
20180213,59999,54544
20180214,58207,52915
20180215,56359,51235
20180216,54447,49497
20180219,48263,43875
20180220,46017,41833
20180221,43655,39686
20180222,41159,37417
20180223,38500,35000
20180226,29104,26458
20180227,25205,22913
20180228,20579,18708
20180301,14552,13229
20180302,77000,70000
20180305,75749,68862
20180306,74475,67704
20180307,73180,66527
20180308,71861,65328
20180309,70518,64107
20180312,66325,60295
20180313,64867,58970
20180314,63376,57614
20180315,61848,56225
20180316,60283,54802
20180319,55318,50289
20180320,53563,48693
20180321,51747,47042
20180322,49863,45330
20180323,47908,43552
20180326,41489,37717
20180327,39116,35560
20180328,36590,33263
20180329,33876,30796
20180330,30925,28113
20180402,19558,17780
20180403,13830,12572
20180404,31882,28983
20180405,31306,28460
20180406,30721,27928
20180409,28895,26268
20180410,28259,25690
20180411,27610,25100
20180412,26945,24495
20180413,26263,23875
20180416,24100,21909
20180417,23335,21213
20180418,22544,20494
20180419,21723,19748
20180420,20872,18974
20180423,18076,16432
20180424,17042,15492
20180425,15941,14491
20180426,14758,13416
20180427,13472,12247
20180430,8521,7746
20180501,6025,5477
20180502,33000,30000
20180507,31363,28511
20180508,30798,27998
20180509,30222,27474
20180510,29636,26941
20180511,29036,26396
20180514,27162,24692
20180515,26507,24097
20180516,25835,23486
20180517,25146,22860
20180518,24438,22216
20180521,22178,20161
20180522,21370,19427
20180523,20532,18665
20180524,19659,17871
20180525,18743,17039
20180528,15682,14256
20180529,14518,13198
20180530,13253,12048
20180531,11854,10776
20180601,10267,9333
20180604,32446,29496
20180605,31882,28983
20180606,31306,28460
20180607,30721,27928
20180608,30125,27386
20180611,28259,25690
20180612,27610,25100
20180613,26945,24495
20180614,26263,23875
20180615,25562,23238
