date,initial,maintenance
20150406,5313,4830
20150407,5218,4743
20150408,5121,4655
20150409,5021,4564
20150410,4920,4472
20150413,4602,4183
20150414,4491,4082
20150415,4377,3979
20150416,4261,3873
20150417,4141,3764
20150420,3758,3416
20150421,3621,3291
20150422,3479,3162
20150423,3331,3028
20150424,3176,2887
20150427,2657,2415
20150428,2460,2236
20150429,2246,2041
20150430,2009,1826
20150501,1740,1581
20150504,5320,4836
20150505,5228,4752
20150506,5133,4666
20150507,5037,4579
20150508,4939,4490
20150511,4634,4212
20150512,4527,4115
20150513,4418,4016
20150514,4306,3914
20150515,4191,3810
20150518,3826,3478
20150519,3696,3360
20150520,3562,3238
20150521,3423,3111
20150522,3276,2978
20150525,2794,2540
20150526,2614,2376
20150527,2420,2200
20150528,2209,2008
20150529,1976,1796
20150601,5500,5000
20150603,5408,4916
20150604,5313,4830
20150605,5218,4743
20150608,4920,4472
20150609,4816,4378
20150610,4711,4282
20150611,4602,4183
20150612,4491,4082
20150615,4141,3764
20150616,4017,3651
20150617,3890,3536
20150618,3758,3416
20150619,3621,3291
20150622,3176,2887
20150623,3013,2739
20150624,2841,2582
20150625,2657,2415
20150626,2460,2236
20150629,1740,1581
20150630,1421,1291
20150701,1005,913
20150702,5500,5000
20150706,5320,4836
20150707,5228,4752
20150708,5133,4666
20150709,5037,4579
20150710,4939,4490
20150713,4634,4212
20150714,4527,4115
20150715,4418,4016
20150716,4306,3914
20150717,4191,3810
20150720,3826,3478
20150721,3696,3360
20150722,3562,3238
20150723,3423,3111
20150724,3276,2978
20150727,2794,2540
20150728,2614,2376
20150729,2420,2200
20150730,2209,2008
20150731,1976,1796
20150803,5411,4919
20150804,5320,4836
20150805,5228,4752
20150806,5133,4666
20150807,5037,4579
20150810,4738,4307
20150811,4634,4212
20150812,4527,4115
20150813,4418,4016
20150814,4306,3914
20150817,3952,3592
20150818,3826,3478
20150819,3696,3360
20150820,3562,3238
20150821,3423,3111
20150824,2964,2694
20150825,2794,2540
20150826,2614,2376
20150827,2420,2200
20150828,2209,2008
20150831,1397,1270
20150901,988,898
20150902,5500,5000
20150903,5408,4916
20150904,5313,4830
20150907,5021,4564
20150908,4920,4472
20150909,4816,4378
20150910,4711,4282
20150911,4602,4183
20150914,4261,3873
20150915,4141,3764
20150916,4017,3651
20150917,3890,3536
20150918,3758,3416
20150921,3331,3028
20150922,3176,2887
20150923,3013,2739
20150924,2841,2582
20150925,2657,2415
20150928,2009,1826
20150929,1740,1581
20150930,1421,1291
20151001,1005,913
20151002,5500,5000
20151005,5320,4836
20151006,5228,4752
20151007,5133,4666
20151008,5037,4579
20151009,4939,4490
20151012,4634,4212
20151013,4527,4115
20151014,4418,4016
20151015,4306,3914
20151016,4191,3810
20151019,3826,3478
20151020,3696,3360
20151021,3562,3238
20151022,3423,3111
20151023,3276,2978
20151026,2794,2540
20151027,2614,2376
20151028,2420,2200
20151029,2209,2008
20151030,1976,1796
20151102,5500,5000
20151103,5408,4916
20151104,5313,4830
20151105,5218,4743
20151106,5121,4655
20151109,4816,4378
20151110,4711,4282
20151111,4602,4183
20151112,4491,4082
20151113,4377,3979
20151116,4017,3651
20151117,3890,3536
20151118,3758,3416
20151119,3621,3291
20151120,3479,3162
20151123,3013,2739
20151124,2841,2582
20151125,2657,2415
20151126,2460,2236
20151127,2246,2041
20151130,1421,1291
20151201,1005,913
20151202,5500,5000
20151207,5320,4836
20151208,5228,4752
20151209,5133,4666
20151210,5037,4579
20151211,4939,4490
20151214,4634,4212
20151215,4527,4115
20151216,4418,4016
20151217,4306,3914
20151218,4191,3810
20151221,3826,3478
20151222,3696,3360
20151223,3562,3238
20151224,3423,3111
20151225,3276,2978
20151228,2794,2540
20151229,2614,2376
20151230,2420,2200
20160104,5320,4836
20160105,5228,4752
20160106,5133,4666
20160107,5037,4579
20160108,4939,4490
20160111,4634,4212
20160112,4527,4115
20160113,4418,4016
20160114,4306,3914
20160115,4191,3810
20160118,3826,3478
20160119,3696,3360
